NAME	TITLE	SCORE	
ARID1B	NNN	0.2601257	
RP11-21M24.2	NNN	0.26010203	
ERLIN2	NNN	0.26004523	
ORMDL1	NNN	0.26002166	
TANGO6	NNN	0.25998905	
ARHGEF10L	NNN	0.25996307	
CTNNA1	NNN	0.25988978	
CTC-490E21.14	NNN	0.25987518	
SIDT2	NNN	0.25977013	
IMPDH1	NNN	0.2597627	
SLC39A3	NNN	0.2596953	
HBS1L	NNN	0.25964168	
PRX	NNN	0.25958428	
ELMO2	NNN	0.25957248	
UPF3BP2	NNN	0.25954223	
SMAD1	NNN	0.25953147	
BEX2	NNN	0.25951138	
FBXL5	NNN	0.25950667	
SRD5A3-AS1	NNN	0.25950024	
LILRB1	NNN	0.25947973	
RP5-1184F4.7	NNN	0.25946295	
BCAS4	NNN	0.2594547	
RPAP2	NNN	0.25940996	
ADAP2	NNN	0.259399	
MON1B	NNN	0.25939766	
ZNF276	NNN	0.25932276	
SAR1A	NNN	0.2593055	
ZNF646	NNN	0.25930446	
RP11-479O9.3	NNN	0.2592738	
KLHL23	NNN	0.25925925	
C15orf41	NNN	0.25925925	
AC007386.4	NNN	0.25924918	
SEPHS1P6	NNN	0.25924918	
SLC7A11-AS1	NNN	0.25924918	
CTD-2193P3.1	NNN	0.25924918	
BTNL3	NNN	0.25924918	
RRS1-AS1	NNN	0.25924918	
RP11-57H14.2	NNN	0.25924918	
RP11-834C11.7	NNN	0.25924918	
LDHBP1	NNN	0.25924918	
RP11-219A15.5	NNN	0.25924918	
CTD-2350C19.5	NNN	0.25924918	
RP11-20B24.4	NNN	0.25924918	
RP11-638L3.4	NNN	0.25924918	
TRIM72	NNN	0.2592446	
POLE3	NNN	0.25923932	
AC005077.14	NNN	0.25920692	
GRB2	NNN	0.2591998	
IQCK	NNN	0.25919092	
RAB9A	NNN	0.25918636	
DAB2	NNN	0.25914633	
CANT1	NNN	0.25911465	
CEACAM19	NNN	0.25906736	
RP11-563E2.2	NNN	0.25904337	
RHEBP2	NNN	0.25904202	
EPB41	NNN	0.2589884	
NUDT19	NNN	0.25898078	
SPATA13	NNN	0.25896314	
TRBJ2-1	NNN	0.25892833	
MIR563	NNN	0.25891995	
ACTP1	NNN	0.25887233	
LINC01098	NNN	0.25887233	
RP11-9M16.2	NNN	0.25887233	
RP11-8L18.2	NNN	0.25887233	
RNA5SP33	NNN	0.25887233	
MYO18B	NNN	0.25887233	
FAM227A	NNN	0.25884894	
RP11-802O23.3	NNN	0.25881904	
SNX29P2	NNN	0.25881904	
RP11-527L4.2	NNN	0.25881904	
HM13-IT1	NNN	0.25880814	
SORBS3	NNN	0.25873747	
RP11-763B22.6	NNN	0.2587224	
SRSF8	NNN	0.2586716	
BTN2A2	NNN	0.25862068	
TSPAN6	NNN	0.2586136	
CCDC88C	NNN	0.2585955	
SCYL2	NNN	0.25855315	
CGNL1	NNN	0.25848848	
CHMP1B	NNN	0.25848627	
EIF4A1P2	NNN	0.2584548	
UBE2V2P3	NNN	0.25844076	
RP5-894A10.6	NNN	0.25841126	
RP11-365H22.2	NNN	0.25830573	
RP11-428O18.6	NNN	0.25826317	
AC005042.4	NNN	0.25820804	
FOLR1	NNN	0.2581864	
ABCA11P	NNN	0.25818586	
ASPHD1	NNN	0.25814295	
SPTLC2	NNN	0.2581279	
RABL2B	NNN	0.25808936	
ZNF280C	NNN	0.2580645	
KIF1BP	NNN	0.2580645	
PI4K2B	NNN	0.2580331	
CARS2	NNN	0.25802958	
HP1BP3	NNN	0.2579988	
L3MBTL1	NNN	0.25797558	
RP11-513D5.5	NNN	0.25797427	
FGF19	NNN	0.25790095	
ARPIN	NNN	0.2578337	
CCDC58P3	NNN	0.2577872	
FAR2	NNN	0.2577113	
RP11-67L3.4	NNN	0.25769597	
TSC22D1	NNN	0.25768995	
MMAB	NNN	0.25768536	
DPP9	NNN	0.25766227	
ERAL1	NNN	0.2576336	
SLC7A11	NNN	0.2576149	
RP11-1260E13.3	NNN	0.25760338	
AC012442.5	NNN	0.25758544	
MYH16	NNN	0.2575339	
SYT17	NNN	0.25750276	
PI15	NNN	0.2575	
ACBD6	NNN	0.25744048	
RP1-59D14.5	NNN	0.2574229	
NSD1	NNN	0.25742054	
BTG1	NNN	0.25741208	
POLR2E	NNN	0.2573937	
YWHAEP1	NNN	0.25738412	
RP1-163M9.7	NNN	0.25735933	
RPL23AP25	NNN	0.25735933	
AC010884.1	NNN	0.25735933	
RP11-115D19.1	NNN	0.25735933	
HIST1H1PS1	NNN	0.25735933	
GOLGA6L2	NNN	0.25735933	
ZNF449	NNN	0.25730506	
DYNC1I1	NNN	0.2572757	
SIRPA	NNN	0.25726286	
NMU	NNN	0.2572619	
RP11-103B5.4	NNN	0.2572525	
C6orf62	NNN	0.25723472	
AATK-AS1	NNN	0.25723353	
AL121753.1	NNN	0.25718436	
DACT3-AS1	NNN	0.25718436	
AMFR	NNN	0.25716805	
GRN	NNN	0.25707617	
GGA3	NNN	0.2570673	
RP11-261B23.1	NNN	0.2569789	
RAB18	NNN	0.25696445	
UTP20	NNN	0.2569077	
RP11-439M15.1	NNN	0.25685802	
RN7SL368P	NNN	0.25685802	
FSD1L	NNN	0.25680506	
AP4M1	NNN	0.2567694	
KRT8P46	NNN	0.25675175	
CMTM3	NNN	0.25672024	
PHF6	NNN	0.25669894	
C19orf54	NNN	0.2566987	
RP11-401P9.7	NNN	0.2566679	
VPS25	NNN	0.2566146	
SLAIN1	NNN	0.25660205	
LRRC46	NNN	0.25656506	
MARK2P9	NNN	0.25655332	
ZFP69	NNN	0.2565445	
CLINT1	NNN	0.25654212	
F2RL3	NNN	0.2564581	
TMBIM6	NNN	0.2564412	
GDPGP1	NNN	0.25642136	
PPM1D	NNN	0.25637722	
KCNV2	NNN	0.25636896	
KCTD5	NNN	0.2563301	
EXD2	NNN	0.25630757	
DISP1	NNN	0.25626412	
RNF215	NNN	0.25619835	
ZNF514	NNN	0.2561162	
HIST1H4I	NNN	0.25605735	
RP11-370I10.12	NNN	0.25596896	
FUT10	NNN	0.25592962	
FMNL3	NNN	0.25592512	
NCK2	NNN	0.2559055	
SEZ6L2	NNN	0.25588328	
MRPL3	NNN	0.25586736	
RP11-391L3.3	NNN	0.25585282	
SLC25A1	NNN	0.2557879	
NIFK	NNN	0.25578737	
PIAS1	NNN	0.2557383	
RPL23AP81	NNN	0.25565884	
RP11-617F23.1	NNN	0.25565088	
FAM213A	NNN	0.25559106	
PPP1CC	NNN	0.25558513	
ACBD5	NNN	0.25556082	
PRSS27	NNN	0.25550812	
NPIPA1	NNN	0.25550777	
CTD-2012K14.8	NNN	0.25547445	
KANSL1L	NNN	0.2554496	
MED21	NNN	0.255441	
UBR5-AS1	NNN	0.25543734	
TDG	NNN	0.25543687	
SRGN	NNN	0.25541896	
MAST2	NNN	0.25539285	
KCMF1	NNN	0.25536793	
EXTL2	NNN	0.2553364	
MAMDC4	NNN	0.25533447	
ZNF630	NNN	0.25531846	
C1orf210	NNN	0.2553009	
EDEM2	NNN	0.25528455	
ZC3HAV1	NNN	0.25521287	
SAMD4B	NNN	0.2550812	
INPP5E	NNN	0.25507405	
ST6GAL1	NNN	0.25504485	
PAXIP1	NNN	0.25503224	
HILPDA	NNN	0.2550167	
RBBP8	NNN	0.255	
ZNF226	NNN	0.254949	
CLIC4	NNN	0.25489303	
F2R	NNN	0.25483304	
SGK223	NNN	0.2548139	
RPL15P3	NNN	0.25480235	
POLD3	NNN	0.2547971	
NPEPPS	NNN	0.25478974	
RP11-593F23.1	NNN	0.25476533	
TXNRD1	NNN	0.2547269	
YES1	NNN	0.25468725	
AC078852.2	NNN	0.25465074	
ESPNP	NNN	0.25462696	
NANS	NNN	0.25460243	
WNK2	NNN	0.25453874	
DEPDC7	NNN	0.25445765	
KIF13B	NNN	0.25439072	
AAED1	NNN	0.25437865	
C11orf54	NNN	0.2543542	
MRPS2	NNN	0.25433755	
S1PR2	NNN	0.25433356	
KIFC1	NNN	0.25433126	
RP11-496H1.1	NNN	0.2542417	
NLGN2	NNN	0.2542373	
SERHL	NNN	0.2542373	
CEMIP	NNN	0.25420922	
GPC1	NNN	0.25417075	
TRAF1	NNN	0.25404158	
HMGB3P24	NNN	0.25403926	
DOCK9-AS2	NNN	0.25403303	
SCML1	NNN	0.2540301	
RP3-486I3.4	NNN	0.2540169	
RP11-358B23.6	NNN	0.2540169	
PTGES3L-AARSD1	NNN	0.2540169	
PRND	NNN	0.2540169	
CCNY	NNN	0.254014	
CTB-31O20.2	NNN	0.25399485	
PAM	NNN	0.2539488	
ZNF160	NNN	0.25393742	
TUBGCP4	NNN	0.25393096	
KIAA1958	NNN	0.25392848	
ABCC6P2	NNN	0.25391716	
ZMYM1	NNN	0.2539137	
BMP2K	NNN	0.25391337	
LRRC71	NNN	0.2538702	
NIT1	NNN	0.25385314	
GSE1	NNN	0.25384936	
PHF12	NNN	0.25383708	
ABR	NNN	0.2538256	
WDR81	NNN	0.25373638	
MTND5P11	NNN	0.25372842	
MYL12B	NNN	0.25370702	
AP000350.5	NNN	0.25370494	
VN1R1	NNN	0.25368172	
ATRN	NNN	0.25367862	
SNRPC	NNN	0.25367227	
HIGD2A	NNN	0.2536611	
ZNF850	NNN	0.25365433	
WIZ	NNN	0.25363117	
DLC1	NNN	0.2535988	
LINS1	NNN	0.2535968	
SVIP	NNN	0.25356126	
CNN3	NNN	0.25355062	
VAMP3	NNN	0.25349504	
INTS3	NNN	0.25338253	
ASCC3	NNN	0.2533018	
POC1B	NNN	0.25328946	
ATN1	NNN	0.25323674	
PSMA2	NNN	0.25318453	
ZNRF3	NNN	0.253182	
SSR4P1	NNN	0.25316456	
PP7080	NNN	0.2530889	
PPP2R1A	NNN	0.25305924	
SIK1	NNN	0.25302166	
PRKACB	NNN	0.25301716	
KRTAP4-1	NNN	0.25300577	
LY96	NNN	0.2529723	
TPP1	NNN	0.25296277	
RP11-398C13.6	NNN	0.2529432	
IDE	NNN	0.25293767	
ZNF17	NNN	0.25290373	
RARSP1	NNN	0.25288814	
RP5-968D22.1	NNN	0.25288367	
bP-2171C21.6	NNN	0.2528599	
GEMIN7	NNN	0.25285482	
SESN2	NNN	0.2528501	
AGAP10P	NNN	0.25280133	
CTD-2583A14.11	NNN	0.25274727	
ZNF451	NNN	0.25273427	
PLD3	NNN	0.25271496	
WISP3	NNN	0.25270757	
PHKB	NNN	0.25270757	
POGZ	NNN	0.25265634	
PTPRVP	NNN	0.25258738	
MRPL42	NNN	0.25258672	
NDUFS1	NNN	0.2525602	
ENPP7P9	NNN	0.2525513	
AC005391.2	NNN	0.2525513	
CUL2	NNN	0.2524797	
RP11-767N6.7	NNN	0.2524417	
NINJ1	NNN	0.25241676	
PSME2	NNN	0.25240386	
CRBN	NNN	0.25238097	
ANKEF1	NNN	0.2522936	
KANSL1	NNN	0.25224873	
WDR37	NNN	0.25221008	
APOBEC3A	NNN	0.25219795	
PTCD3	NNN	0.25217745	
PTPN6	NNN	0.25210434	
ASCC1	NNN	0.25209135	
RP11-11M20.4	NNN	0.25206518	
MIPEPP3	NNN	0.2519894	
FGD3	NNN	0.25196993	
MYO1C	NNN	0.2519677	
PRDX6	NNN	0.25196508	
GLMP	NNN	0.25195482	
RP11-324O2.3	NNN	0.25189674	
TTF2	NNN	0.25184688	
BOK	NNN	0.2518408	
ZNF23	NNN	0.25183162	
RAD21	NNN	0.25182673	
FRA10AC1	NNN	0.25176677	
ZNF767P	NNN	0.25175756	
EPS8L3	NNN	0.2516988	
EXOC2	NNN	0.25169832	
C14orf119	NNN	0.25168452	
AVL9	NNN	0.25167784	
CDK1	NNN	0.25162676	
AC003104.1	NNN	0.25162607	
PIGV	NNN	0.2515946	
SNAPC5	NNN	0.25157234	
ANKS6	NNN	0.2515657	
CAST	NNN	0.2515202	
ANGEL1	NNN	0.2513628	
DDX12P	NNN	0.25129384	
REPIN1	NNN	0.25125882	
TFIP11	NNN	0.25119618	
UBE2Q1	NNN	0.25113714	
AC008155.1	NNN	0.25112364	
PRAC2	NNN	0.25111723	
ZFP14	NNN	0.25107604	
AVPI1	NNN	0.25106838	
HMGB1P11	NNN	0.251059	
AVPR1B	NNN	0.251059	
RP11-467I20.6	NNN	0.251059	
SNTG2	NNN	0.251059	
AC084149.2	NNN	0.251059	
C2orf40	NNN	0.251059	
AC079753.4	NNN	0.251059	
RP11-725P16.2	NNN	0.251059	
AC106900.6	NNN	0.251059	
CTD-2185K10.1	NNN	0.251059	
RP11-23D24.2	NNN	0.251059	
PQLC2L	NNN	0.251059	
RP11-556I14.3	NNN	0.251059	
FAT4	NNN	0.251059	
RPL7P21	NNN	0.251059	
RPL35AP4	NNN	0.251059	
RGAG1	NNN	0.251059	
AKAP17BP	NNN	0.251059	
AQP7P3	NNN	0.251059	
MTND3P23	NNN	0.251059	
RP11-533K9.3	NNN	0.251059	
AP000807.2	NNN	0.251059	
CTD-2523D13.1	NNN	0.251059	
HSP90AB7P	NNN	0.251059	
RP11-106M7.1	NNN	0.251059	
RPLP1P13	NNN	0.251059	
LINC01055	NNN	0.251059	
NAP1L4P3	NNN	0.251059	
RNASE10	NNN	0.251059	
RP11-125H8.1	NNN	0.251059	
RP11-178L8.6	NNN	0.251059	
RP11-115N12.1	NNN	0.251059	
RP5-968J1.1	NNN	0.251059	
FAM187B2P	NNN	0.251059	
ZFP82	NNN	0.251059	
CEACAMP10	NNN	0.251059	
PTGIR	NNN	0.251059	
LARGE-IT1	NNN	0.251059	
UMODL1	NNN	0.251059	
RP11-817I4.1	NNN	0.25105372	
PACS1	NNN	0.25102583	
CALM2	NNN	0.25100687	
FAM83F	NNN	0.2510009	
ORC3	NNN	0.25098875	
MLLT1	NNN	0.25094214	
PYGO2	NNN	0.25092936	
LINC00397	NNN	0.2509277	
C9orf139	NNN	0.25087878	
RP11-162G10.5	NNN	0.25087878	
STX6	NNN	0.25085035	
PCDHB1	NNN	0.2508062	
GHITM	NNN	0.2507359	
COPS8	NNN	0.25073352	
PAX8	NNN	0.25071862	
PAK2	NNN	0.2507047	
TIMM23	NNN	0.2506194	
GALM	NNN	0.2506027	
RP3-329A5.8	NNN	0.25059667	
CYB5B	NNN	0.25048283	
EGLN3	NNN	0.25047782	
FRG1BP	NNN	0.25036	
RP3-477O4.5	NNN	0.25032237	
RNF139	NNN	0.25030035	
RAB11A	NNN	0.25023985	
ISLR2	NNN	0.25021768	
GPSM2	NNN	0.25018397	
SMARCAD1	NNN	0.25012505	
SLC30A7	NNN	0.25010085	
MIR3680-2	NNN	0.2500984	
CRLS1	NNN	0.25002748	
FOXG1-AS1	NNN	0.25001648	
RP11-312B8.2	NNN	0.25	
RNU6-776P	NNN	0.25	
RP4-594I10.3	NNN	0.25	
RP1-187B23.1	NNN	0.25	
MRPS17P1	NNN	0.25	
CCNJP2	NNN	0.25	
RP11-263K19.4	NNN	0.25	
CICP13	NNN	0.25	
AL391994.1	NNN	0.25	
RP11-80B9.1	NNN	0.25	
RP11-690C23.5	NNN	0.25	
AC108462.1	NNN	0.25	
AC074011.2	NNN	0.25	
RN7SL602P	NNN	0.25	
AC007389.1	NNN	0.25	
AC092669.3	NNN	0.25	
AC022201.4	NNN	0.25	
RNU4ATAC	NNN	0.25	
AC013401.1	NNN	0.25	
CHCHD4P4	NNN	0.25	
XIRP1	NNN	0.25	
RP11-1029M24.4	NNN	0.25	
RNU7-19P	NNN	0.25	
LINC00635	NNN	0.25	
UPK1B	NNN	0.25	
NPM1P29	NNN	0.25	
P2RY13	NNN	0.25	
RP11-564C24.1	NNN	0.25	
COX6B1P5	NNN	0.25	
RP11-455G16.1	NNN	0.25	
RP11-610J23.1	NNN	0.25	
TRIML2	NNN	0.25	
RP11-1084J3.1	NNN	0.25	
MIR581	NNN	0.25	
CTD-2197I11.1	NNN	0.25	
ISOC1	NNN	0.25	
CTB-49A3.5	NNN	0.25	
DDR1-AS1	NNN	0.25	
RP3-340B19.3	NNN	0.25	
RP13-235E23.1	NNN	0.25	
PRPH2	NNN	0.25	
ADGRF5	NNN	0.25	
RP3-523C21.2	NNN	0.25	
RAET1M	NNN	0.25	
RPL36AP26	NNN	0.25	
AC005014.5	NNN	0.25	
PSMC1P2	NNN	0.25	
NME8	NNN	0.25	
RP4-791C19.1	NNN	0.25	
AC008265.2	NNN	0.25	
CCT8L1P	NNN	0.25	
RNU2-68P	NNN	0.25	
KRT18P37	NNN	0.25	
KCNS2	NNN	0.25	
RP11-238K6.1	NNN	0.25	
MAFA-AS1	NNN	0.25	
AC104592.1	NNN	0.25	
AKAP8P1	NNN	0.25	
RAB28P1	NNN	0.25	
RP11-318K12.2	NNN	0.25	
RN7SKP264	NNN	0.25	
RP11-305L7.5	NNN	0.25	
RP11-544A12.8	NNN	0.25	
KRTAP5-5	NNN	0.25	
PCNAP4	NNN	0.25	
MIR8087	NNN	0.25	
MIR1343	NNN	0.25	
AL138810.1	NNN	0.25	
CNTN5	NNN	0.25	
RP11-353M9.1	NNN	0.25	
MRPL35P2	NNN	0.25	
RP11-354E23.4	NNN	0.25	
ATRNL1	NNN	0.25	
CACNA1C-IT3	NNN	0.25	
ZNF705A	NNN	0.25	
PDE3A	NNN	0.25	
RP11-46I1.1	NNN	0.25	
RP11-493L12.4	NNN	0.25	
RP11-89H19.1	NNN	0.25	
RP11-61E11.1	NNN	0.25	
RP11-218I21.2	NNN	0.25	
MIR5006	NNN	0.25	
LINC00371	NNN	0.25	
RNU6-79P	NNN	0.25	
MIR3170	NNN	0.25	
RP11-116N8.1	NNN	0.25	
RNA5SP384	NNN	0.25	
RP11-132J14.3	NNN	0.25	
LINC01269	NNN	0.25	
RP5-1163L11.2	NNN	0.25	
SUB1P2	NNN	0.25	
CTD-2547L24.4	NNN	0.25	
LINC00521	NNN	0.25	
PDCD6IPP1	NNN	0.25	
GCHFR	NNN	0.25	
AC025166.1	NNN	0.25	
RP11-69H7.4	NNN	0.25	
RP11-114H24.4	NNN	0.25	
ADAMTSL3	NNN	0.25	
RP11-14C10.5	NNN	0.25	
RP11-109M19.1	NNN	0.25	
RP11-266L9.3	NNN	0.25	
VPS35P1	NNN	0.25	
RP11-636N17.1	NNN	0.25	
RPL19P18	NNN	0.25	
RP11-381P6.1	NNN	0.25	
KRTAP16-1	NNN	0.25	
HOXB1	NNN	0.25	
RP11-159D12.10	NNN	0.25	
ABCA9-AS1	NNN	0.25	
RP11-794M8.2	NNN	0.25	
RP11-411B10.7	NNN	0.25	
RP11-465I4.3	NNN	0.25	
RP1-278O22.1	NNN	0.25	
AC068499.10	NNN	0.25	
CTD-2540B15.10	NNN	0.25	
CTD-2588C8.8	NNN	0.25	
CABP5	NNN	0.25	
PTH2	NNN	0.25	
RP3-510H16.3	NNN	0.25	
LRRC37A14P	NNN	0.25	
MSANTD2P1	NNN	0.25	
RP5-1023B21.1	NNN	0.25	
AC011841.7	NNN	0.25	
TET3	NNN	0.24997583	
PSD	NNN	0.24996051	
FP671120.4	NNN	0.24995562	
UGT2B15	NNN	0.24989526	
VAPA	NNN	0.24983564	
WDR45B	NNN	0.24981992	
MN1	NNN	0.24981724	
AKR1B1	NNN	0.24979919	
DHRSX-IT1	NNN	0.24972664	
DDB1	NNN	0.24969053	
CARD14	NNN	0.24968714	
WARS2	NNN	0.24968527	
DTL	NNN	0.24963169	
C6orf120	NNN	0.249614	
ZNF816	NNN	0.24961078	
PTGR2	NNN	0.24957936	
PHLDA1	NNN	0.24957567	
FLJ33360	NNN	0.24955256	
TMEM181	NNN	0.24946639	
ZNF195	NNN	0.24945943	
VCPIP1	NNN	0.2494577	
PITPNC1	NNN	0.24944568	
TANGO2	NNN	0.24944568	
WDR34	NNN	0.24938786	
BZW1	NNN	0.24935783	
ACO2	NNN	0.2493514	
PERP	NNN	0.24934918	
ARSK	NNN	0.24934383	
SMIM8	NNN	0.24929444	
SPATA24	NNN	0.2492806	
LSM5	NNN	0.24926293	
RP5-1180D12.1	NNN	0.24925224	
DBX1	NNN	0.24924658	
KLHL24	NNN	0.2492292	
RP4-565E6.1	NNN	0.24915732	
ZNF446	NNN	0.24911824	
FAM101B	NNN	0.24903154	
RCL1	NNN	0.24902976	
TMSB4X	NNN	0.24901836	
SLC25A26	NNN	0.24901469	
SNX13	NNN	0.24901186	
BLZF2P	NNN	0.24898483	
NUDT15	NNN	0.24894677	
ERMP1	NNN	0.24893984	
RP11-307L14.1	NNN	0.24892269	
CRABP1	NNN	0.24891609	
KLK11	NNN	0.24891491	
MYO6	NNN	0.2488355	
UQCRC2	NNN	0.24883088	
CREG1	NNN	0.24882057	
LASP1	NNN	0.2487949	
PDZD2	NNN	0.24876587	
PRDM2	NNN	0.24872057	
CTA-797E19.1	NNN	0.24867539	
RP3-508I15.20	NNN	0.24867539	
MAP4K4	NNN	0.24864158	
AES	NNN	0.24854118	
SPCS2	NNN	0.24849544	
UNK	NNN	0.24849181	
PUM2	NNN	0.24847959	
SUMO3	NNN	0.24845383	
FOSB	NNN	0.24844721	
FZD9	NNN	0.24843039	
ZYG11A	NNN	0.2483841	
CD96	NNN	0.2483841	
YBX1P8	NNN	0.2483841	
VASH1	NNN	0.24838087	
RABGGTB	NNN	0.24831817	
GNB1	NNN	0.2483051	
RP11-568J23.2	NNN	0.24830392	
EXOC5	NNN	0.24827836	
FUCA1	NNN	0.24827152	
ABCC9	NNN	0.24826394	
C18orf8	NNN	0.24825059	
FOXJ2	NNN	0.24823995	
AC005306.3	NNN	0.2482085	
AP001350.4	NNN	0.24810685	
WDR27	NNN	0.24808766	
CRCP	NNN	0.24804777	
HDHD2	NNN	0.248023	
SFMBT1	NNN	0.24793388	
BATF	NNN	0.24793388	
EPDR1	NNN	0.2478602	
EPB41L5	NNN	0.24781342	
SNORA65	NNN	0.2478091	
FMO1	NNN	0.24780717	
SLC27A2	NNN	0.24779736	
PKD1	NNN	0.24777138	
ATP2A2	NNN	0.24770692	
SKP1	NNN	0.24768887	
NPTX1	NNN	0.24764103	
NSDHL	NNN	0.24763292	
PIH1D2	NNN	0.24762513	
GMFG	NNN	0.24759959	
LIPK	NNN	0.24759582	
ZNF266	NNN	0.24758111	
MSN	NNN	0.24756947	
PXN	NNN	0.2475015	
SEC31A	NNN	0.24742179	
ITSN1	NNN	0.24738675	
RP11-248J18.2	NNN	0.24734747	
CDHR5	NNN	0.24731183	
DYNC1H1	NNN	0.2472338	
LPAR2	NNN	0.24722503	
CDO1	NNN	0.24721044	
ASAP1-IT2	NNN	0.24721044	
RP5-1021I20.4	NNN	0.24721044	
RP11-93O14.3	NNN	0.24721044	
HP09025	NNN	0.24721044	
NASP	NNN	0.24720053	
MCOLN1	NNN	0.24719101	
RNF4	NNN	0.24718224	
AC079807.2	NNN	0.24712667	
FKBP9	NNN	0.24712054	
CTD-2165H16.4	NNN	0.24710572	
CCDC183-AS1	NNN	0.24709988	
AP002954.3	NNN	0.24707788	
DCAKD	NNN	0.2470318	
GTF2I	NNN	0.247015	
PLK5	NNN	0.24699305	
HECW1	NNN	0.24695979	
PSMF1	NNN	0.24694443	
SCP2	NNN	0.24693745	
FANK1	NNN	0.24692836	
RN7SL5P	NNN	0.24691693	
TMEM192	NNN	0.24689655	
KIAA0408	NNN	0.24688767	
RASSF3	NNN	0.24684271	
MKNK1	NNN	0.24683997	
ZNF189	NNN	0.24683975	
KRIT1	NNN	0.24683657	
METTL2B	NNN	0.24681202	
HYPK	NNN	0.24680074	
RP11-264J4.8	NNN	0.24672814	
RTF1	NNN	0.24668917	
TMEM222	NNN	0.24665982	
RRBP1	NNN	0.24665643	
RP11-527N22.2	NNN	0.24661948	
ASLP1	NNN	0.24660431	
ARFGEF2	NNN	0.2465881	
ZNF146	NNN	0.24650565	
SNW1	NNN	0.24646632	
CYB5D2	NNN	0.24638912	
MOAP1	NNN	0.24638392	
MSMO1	NNN	0.24636059	
PPP1R13B	NNN	0.24628615	
ZNF260	NNN	0.24618486	
CD101	NNN	0.2461688	
AFG3L1P	NNN	0.2461492	
AC097467.2	NNN	0.2461447	
OCEL1	NNN	0.24611399	
TMEM131	NNN	0.24611399	
MIR3145	NNN	0.24608964	
RBM47	NNN	0.2460733	
LA16c-380F5.1	NNN	0.24596193	
RTN3	NNN	0.24592564	
MRPL17	NNN	0.24590164	
RNU6-288P	NNN	0.24584597	
RPL23AP42	NNN	0.24581388	
ASXL1	NNN	0.24579017	
RP11-517C16.2	NNN	0.24577203	
FBXO38	NNN	0.2457627	
LINC01184	NNN	0.24566998	
BOLA3-AS1	NNN	0.24564184	
LAMA2	NNN	0.24560997	
NDUFB6	NNN	0.2455953	
CA6	NNN	0.24559216	
C3orf17	NNN	0.24557395	
NAA60	NNN	0.24556048	
PINX1	NNN	0.2455516	
PCDH19	NNN	0.24553305	
TMEM60	NNN	0.24538448	
LINC01237	NNN	0.2453129	
DRICH1	NNN	0.2453129	
MAPKAPK5	NNN	0.2452974	
SCAMP4	NNN	0.24528943	
MDM2	NNN	0.24528302	
POR	NNN	0.24525417	
RNF167	NNN	0.24521422	
RP5-1074L1.1	NNN	0.24518262	
TDRKH	NNN	0.2451613	
UBE2CP2	NNN	0.2451572	
RAPGEF3	NNN	0.24514338	
RP11-362F19.1	NNN	0.24512719	
RP5-940J5.6	NNN	0.24509804	
ANKRD12	NNN	0.24509571	
IGF1R	NNN	0.24509473	
AGXT	NNN	0.24504934	
TUBGCP2	NNN	0.24502808	
RP4-536B24.2	NNN	0.2450193	
SFXN1	NNN	0.24498442	
CIDEC	NNN	0.24497372	
TRAPPC10	NNN	0.24496849	
UBC	NNN	0.24496783	
CTA-38K21.2	NNN	0.24494897	
PHBP13	NNN	0.24494897	
LINC01420	NNN	0.24492653	
ITGB5	NNN	0.24488305	
MAN1B1	NNN	0.24481505	
HPRT1	NNN	0.24476111	
SRR	NNN	0.24475524	
RP5-855D21.2	NNN	0.24473469	
E2F3P2	NNN	0.24469	
RNVU1-4	NNN	0.24464934	
CMTM6	NNN	0.24464832	
CARD8	NNN	0.2446127	
TRIM3	NNN	0.24459614	
GALNS	NNN	0.2444829	
ZNF92	NNN	0.24448226	
ARRDC1-AS1	NNN	0.24446008	
SC22CB-1E7.1	NNN	0.24444444	
MDGA1	NNN	0.24427661	
SMIM10L1	NNN	0.24424027	
DNAAF5	NNN	0.24420422	
GOLPH3	NNN	0.2441063	
SOS1	NNN	0.24404587	
SRSF3	NNN	0.2440185	
CLN5	NNN	0.24399327	
TMED2	NNN	0.24398728	
FAM167B	NNN	0.24396598	
STX7	NNN	0.24395135	
DBNDD1	NNN	0.24393806	
FBXO15	NNN	0.24390244	
ACRC	NNN	0.24390244	
PSME3	NNN	0.24387123	
SLC35D2	NNN	0.24380982	
CHD6	NNN	0.24376057	
NUDCD3	NNN	0.24373487	
SGK1	NNN	0.2437223	
RP11-241J12.1	NNN	0.24371617	
AC011404.1	NNN	0.24371617	
HIST1H2BPS2	NNN	0.24371617	
AC009542.2	NNN	0.24371617	
RP11-14I17.2	NNN	0.24371617	
AC109309.4	NNN	0.24371617	
RP11-231C14.5	NNN	0.24371617	
RNU6-866P	NNN	0.24371617	
SLC39A8	NNN	0.24352117	
TRPM7	NNN	0.24346736	
BMPR1A	NNN	0.24343258	
GYLTL1B	NNN	0.24341673	
MRGBP	NNN	0.24338257	
EBLN3	NNN	0.24334641	
RP11-671E7.1	NNN	0.2433426	
NDUFV3	NNN	0.2433362	
SHTN1	NNN	0.24333078	
RNF20	NNN	0.24331246	
AC078883.3	NNN	0.24331014	
COQ10A	NNN	0.243309	
TRUB2	NNN	0.24328744	
ING3	NNN	0.24326877	
RP11-536L3.4	NNN	0.24324961	
ABLIM2	NNN	0.24324325	
AF064858.11	NNN	0.24322341	
RNU6-110P	NNN	0.2431869	
RP11-173A6.3	NNN	0.2431595	
