NAME	TITLE	SCORE	
TM4SF1-AS1	NNN	0.2769179	
ZBTB39	NNN	0.2769023	
RP11-250B2.5	NNN	0.2768046	
RN7SL265P	NNN	0.2767556	
CIITA	NNN	0.27648544	
RP11-129K12.1	NNN	0.2763731	
RP11-710M11.1	NNN	0.2763731	
AF064860.5	NNN	0.2763731	
ANKRD36	NNN	0.27632952	
CYB561D1	NNN	0.2762851	
RP11-374P20.4	NNN	0.27624753	
ABHD17AP6	NNN	0.27621114	
UBA52P5	NNN	0.2761174	
EDEM3	NNN	0.27603263	
CDX2	NNN	0.27596056	
TMEM198	NNN	0.27595884	
AMDHD2	NNN	0.27595523	
RP11-522M21.3	NNN	0.27592716	
MTND3P10	NNN	0.27592716	
RP11-637O19.2	NNN	0.27592716	
ALX4	NNN	0.27592716	
DUTP6	NNN	0.27577963	
RP11-330M2.4	NNN	0.2757687	
NBPF15	NNN	0.27568516	
ENAH	NNN	0.27554744	
RP11-573N10.1	NNN	0.2755461	
PRR15L	NNN	0.2753796	
RP11-254A24.2	NNN	0.27536657	
SLC26A1	NNN	0.2753623	
DIRC2	NNN	0.2752881	
SULT1C2P2	NNN	0.2752551	
RP11-1134I14.2	NNN	0.2752551	
RP13-204A15.5	NNN	0.27520725	
IGF1	NNN	0.27520725	
CRIP2	NNN	0.2751905	
KRT18P63	NNN	0.27517012	
RP11-214K3.22	NNN	0.27516022	
SLC6A9	NNN	0.27508855	
RP11-490G8.1	NNN	0.2750032	
B3GALT2	NNN	0.27500144	
RP11-632F7.3	NNN	0.2749406	
RP11-267M23.6	NNN	0.2748751	
GAPDHP42	NNN	0.2748751	
LMBRD2	NNN	0.27480963	
RP11-382A20.4	NNN	0.27471134	
NOP14-AS1	NNN	0.2746781	
AC012358.8	NNN	0.2746694	
AC005391.2	NNN	0.2746372	
RP11-1148L6.8	NNN	0.2746114	
FBXO22	NNN	0.27458492	
UPF3AP3	NNN	0.27438387	
RP11-458F8.3	NNN	0.27438387	
NIPAL2	NNN	0.27437305	
POLQ	NNN	0.27423692	
RP4-673M15.1	NNN	0.27420112	
RP11-276H7.2	NNN	0.27414852	
AC007040.6	NNN	0.2741367	
HCG15	NNN	0.27413207	
DDX11L1	NNN	0.2740109	
RPL23AP24	NNN	0.2740109	
RNU6-1199P	NNN	0.2740109	
TUBB8P11	NNN	0.2740109	
AL590822.1	NNN	0.2740109	
RP5-1166F10.1	NNN	0.2740109	
RP5-892F13.2	NNN	0.2740109	
HMGN2P17	NNN	0.2740109	
RP3-477M7.5	NNN	0.2740109	
RNU6-537P	NNN	0.2740109	
MIR6730	NNN	0.2740109	
RP11-474O21.5	NNN	0.2740109	
HNRNPCL2	NNN	0.2740109	
PRAMEF18	NNN	0.2740109	
RNU1-3	NNN	0.2740109	
FAM231A	NNN	0.2740109	
RP11-108M9.5	NNN	0.2740109	
IGSF21	NNN	0.2740109	
RNU4-28P	NNN	0.2740109	
PLA2G2C	NNN	0.2740109	
RP5-930J4.2	NNN	0.2740109	
MIR1256	NNN	0.2740109	
RP11-487E1.2	NNN	0.2740109	
RNU6-1022P	NNN	0.2740109	
C1QC	NNN	0.2740109	
LACTBL1	NNN	0.2740109	
RNU6-1208P	NNN	0.2740109	
RN7SL165P	NNN	0.2740109	
SNORA44	NNN	0.2740109	
RNU11	NNN	0.2740109	
MIR4420	NNN	0.2740109	
TLR12P	NNN	0.2740109	
RP4-789D17.4	NNN	0.2740109	
RNU6-605P	NNN	0.2740109	
RNA5SP44	NNN	0.2740109	
RP1-118J21.24	NNN	0.2740109	
MIR30E	NNN	0.2740109	
RP5-1066H13.4	NNN	0.2740109	
RP11-399E6.2	NNN	0.2740109	
RP11-319C21.1	NNN	0.2740109	
RNU6-369P	NNN	0.2740109	
RNA5SP47	NNN	0.2740109	
AL592294.1	NNN	0.2740109	
PDZK1IP1	NNN	0.2740109	
ATP6V0E1P4	NNN	0.2740109	
RNU6-723P	NNN	0.2740109	
RNU4-61P	NNN	0.2740109	
MRPS6P2	NNN	0.2740109	
RNA5SP48	NNN	0.2740109	
MIR1273F	NNN	0.2740109	
RP11-334A14.2	NNN	0.2740109	
LEXM	NNN	0.2740109	
AC119674.1	NNN	0.2740109	
RP11-393I23.4	NNN	0.2740109	
RP11-63G10.2	NNN	0.2740109	
RP4-771M4.3	NNN	0.2740109	
FOXD3	NNN	0.2740109	
DLEU2_6	NNN	0.2740109	
RNU6-1176P	NNN	0.2740109	
RNU2-15P	NNN	0.2740109	
TXNP2	NNN	0.2740109	
RP11-115M14.1	NNN	0.2740109	
RNU6-1246P	NNN	0.2740109	
RP11-147G16.1	NNN	0.2740109	
CTA-21C21.1	NNN	0.2740109	
GBP4	NNN	0.2740109	
CAPNS1P1	NNN	0.2740109	
RPL5P6	NNN	0.2740109	
RN7SL824P	NNN	0.2740109	
RNU4-59P	NNN	0.2740109	
CHCHD2P5	NNN	0.2740109	
RP5-837O21.2	NNN	0.2740109	
RP5-896L10.1	NNN	0.2740109	
RP11-234N17.1	NNN	0.2740109	
RP4-581O6.1	NNN	0.2740109	
RNU6-750P	NNN	0.2740109	
AMY1C	NNN	0.2740109	
RP11-251P6.1	NNN	0.2740109	
VAV3-AS1	NNN	0.2740109	
RP11-475E11.2	NNN	0.2740109	
CHIAP3	NNN	0.2740109	
HIGD1AP12	NNN	0.2740109	
RP4-543J13.1	NNN	0.2740109	
NGF	NNN	0.2740109	
RP11-12L8.1	NNN	0.2740109	
RP11-159M11.2	NNN	0.2740109	
MIR548AC	NNN	0.2740109	
GAPDHP23	NNN	0.2740109	
HSD3B1	NNN	0.2740109	
REG4	NNN	0.2740109	
RPL22P5	NNN	0.2740109	
CH17-248H7.2	NNN	0.2740109	
OR13Z2P	NNN	0.2740109	
RNU1-120P	NNN	0.2740109	
RP4-791M13.3	NNN	0.2740109	
RNU1-68P	NNN	0.2740109	
RNU6-662P	NNN	0.2740109	
RP11-98D18.15	NNN	0.2740109	
KRT8P28	NNN	0.2740109	
LCE1F	NNN	0.2740109	
LCE1D	NNN	0.2740109	
SPRR2A	NNN	0.2740109	
RP11-759F5.1	NNN	0.2740109	
MIR5698	NNN	0.2740109	
FCRL6	NNN	0.2740109	
RP11-536C5.2	NNN	0.2740109	
RP11-404F10.2	NNN	0.2740109	
UQCRBP2	NNN	0.2740109	
RP11-359K18.3	NNN	0.2740109	
LMX1A	NNN	0.2740109	
RN7SL269P	NNN	0.2740109	
LINC01142	NNN	0.2740109	
RP1-45C12.1	NNN	0.2740109	
RP4-560B9.4	NNN	0.2740109	
RNU6-693P	NNN	0.2740109	
SCARNA3	NNN	0.2740109	
BRINP2	NNN	0.2740109	
RP4-765C7.2	NNN	0.2740109	
RP5-1098D14.1	NNN	0.2740109	
RN7SL230P	NNN	0.2740109	
RP11-502H18.2	NNN	0.2740109	
RP11-416K24.1	NNN	0.2740109	
LINC00272	NNN	0.2740109	
SHCBP1L	NNN	0.2740109	
RP11-293B7.1	NNN	0.2740109	
GS1-304P7.3	NNN	0.2740109	
PLA2G4A	NNN	0.2740109	
CFHR5	NNN	0.2740109	
MIR6769B	NNN	0.2740109	
RP11-357P18.3	NNN	0.2740109	
RP11-565N2.2	NNN	0.2740109	
RP11-385M4.2	NNN	0.2740109	
MIR205HG	NNN	0.2740109	
RN7SL344P	NNN	0.2740109	
RP11-61J19.2	NNN	0.2740109	
AC096643.1	NNN	0.2740109	
RP11-400N13.3	NNN	0.2740109	
RNU6-1248P	NNN	0.2740109	
RP11-145A3.4	NNN	0.2740109	
NUCKS1P1	NNN	0.2740109	
MIR5008	NNN	0.2740109	
CICP26	NNN	0.2740109	
RP5-1139B12.3	NNN	0.2740109	
ISCA1P2	NNN	0.2740109	
TSNAX-DISC1	NNN	0.2740109	
RP4-799P18.2	NNN	0.2740109	
LINC01354	NNN	0.2740109	
RP4-781K5.9	NNN	0.2740109	
RP4-781K5.5	NNN	0.2740109	
LDHAP2	NNN	0.2740109	
YWHAQP9	NNN	0.2740109	
RP11-438O11.1	NNN	0.2740109	
RP11-435I3.1	NNN	0.2740109	
RP11-261C10.8	NNN	0.2740109	
RP11-370K11.1	NNN	0.2740109	
RP11-690C23.3	NNN	0.2740109	
FGFR3P6	NNN	0.2740109	
VN1R17P	NNN	0.2740109	
XX-CR54.1	NNN	0.2740109	
LYPD8	NNN	0.2740109	
AC079779.6	NNN	0.2740109	
AC116609.1	NNN	0.2740109	
MIR7515HG	NNN	0.2740109	
RP11-521D12.2	NNN	0.2740109	
MIR4262	NNN	0.2740109	
RP11-32P22.1	NNN	0.2740109	
AC008278.3	NNN	0.2740109	
AC010096.2	NNN	0.2740109	
CISD1P1	NNN	0.2740109	
AC098828.2	NNN	0.2740109	
AC012065.4	NNN	0.2740109	
AC018742.1	NNN	0.2740109	
FAM228A	NNN	0.2740109	
RNU6-936P	NNN	0.2740109	
SNORD14	NNN	0.2740109	
POMC	NNN	0.2740109	
RP11-158I13.2	NNN	0.2740109	
GALNT14	NNN	0.2740109	
AL121657.4	NNN	0.2740109	
AK2P2	NNN	0.2740109	
AL121652.1	NNN	0.2740109	
SLC25A5P2	NNN	0.2740109	
AC074366.3	NNN	0.2740109	
RNU6-198P	NNN	0.2740109	
HSPE1P13	NNN	0.2740109	
HNRNPA1P57	NNN	0.2740109	
AC011242.5	NNN	0.2740109	
RP11-559M23.1	NNN	0.2740109	
RP11-761B3.1	NNN	0.2740109	
RNU4-49P	NNN	0.2740109	
AC139712.2	NNN	0.2740109	
ACTG1P22	NNN	0.2740109	
RNU4-51P	NNN	0.2740109	
RNA5SP95	NNN	0.2740109	
RP11-270B14.1	NNN	0.2740109	
RPS4XP5	NNN	0.2740109	
AC008074.4	NNN	0.2740109	
AC008074.1	NNN	0.2740109	
AC007365.1	NNN	0.2740109	
AC007880.1	NNN	0.2740109	
AC017083.2	NNN	0.2740109	
RP11-474G23.1	NNN	0.2740109	
AC097495.3	NNN	0.2740109	
MIR1285-2	NNN	0.2740109	
FIGLA	NNN	0.2740109	
RNU2-39P	NNN	0.2740109	
AC096546.1	NNN	0.2740109	
RPL12P18	NNN	0.2740109	
TCF7L1-IT1	NNN	0.2740109	
RNU6-674P	NNN	0.2740109	
RNU6-640P	NNN	0.2740109	
RP11-1378G18.1	NNN	0.2740109	
RNU2-63P	NNN	0.2740109	
IGKV2D-29	NNN	0.2740109	
IGKV3D-7	NNN	0.2740109	
AC073464.11	NNN	0.2740109	
TRIM43B	NNN	0.2740109	
IL18RAP	NNN	0.2740109	
AC108051.3	NNN	0.2740109	
RN7SL297P	NNN	0.2740109	
RP11-56O18.1	NNN	0.2740109	
ARHGAP42P1	NNN	0.2740109	
YBX1P7	NNN	0.2740109	
RN7SKP154	NNN	0.2740109	
MIR128-1	NNN	0.2740109	
AC011893.3	NNN	0.2740109	
AC012497.2	NNN	0.2740109	
AC012501.2	NNN	0.2740109	
UPP2-IT1	NNN	0.2740109	
AC009299.1	NNN	0.2740109	
KCNH7	NNN	0.2740109	
AC009495.4	NNN	0.2740109	
XIRP2	NNN	0.2740109	
RN7SL813P	NNN	0.2740109	
HMGB1P4	NNN	0.2740109	
AC013410.1	NNN	0.2740109	
AC018890.4	NNN	0.2740109	
HOXD12	NNN	0.2740109	
AC092162.2	NNN	0.2740109	
AC009478.2	NNN	0.2740109	
AC064837.1	NNN	0.2740109	
CALCRL	NNN	0.2740109	
AC013264.2	NNN	0.2740109	
AC108032.1	NNN	0.2740109	
MTND4P30	NNN	0.2740109	
KRT8P15	NNN	0.2740109	
RPL23AP36	NNN	0.2740109	
AC016903.2	NNN	0.2740109	
HNRNPA1P51	NNN	0.2740109	
AC007879.1	NNN	0.2740109	
AC079767.4	NNN	0.2740109	
LINC01280	NNN	0.2740109	
DIRC3	NNN	0.2740109	
AC010136.2	NNN	0.2740109	
MIR3131	NNN	0.2740109	
MIR153-1	NNN	0.2740109	
AC053503.11	NNN	0.2740109	
AC114765.3	NNN	0.2740109	
AC011233.2	NNN	0.2740109	
AC013448.1	NNN	0.2740109	
RNY4P19	NNN	0.2740109	
RNU6-268P	NNN	0.2740109	
UGT1A8	NNN	0.2740109	
UGT1A13P	NNN	0.2740109	
AC114812.9	NNN	0.2740109	
UGT1A2P	NNN	0.2740109	
AC112715.2	NNN	0.2740109	
AC017028.1	NNN	0.2740109	
AC017028.3	NNN	0.2740109	
OR6B3	NNN	0.2740109	
OR5S1P	NNN	0.2740109	
RTP5	NNN	0.2740109	
RP11-572B2.1	NNN	0.2740109	
SRGAP3-AS2	NNN	0.2740109	
RNU6-670P	NNN	0.2740109	
AC090954.2	NNN	0.2740109	
AC132807.1	NNN	0.2740109	
RAD23BP1	NNN	0.2740109	
AC133141.1	NNN	0.2740109	
VENTXP4	NNN	0.2740109	
RNA5SP129	NNN	0.2740109	
AC099537.1	NNN	0.2740109	
GEMIN2P2	NNN	0.2740109	
RP4-613B23.5	NNN	0.2740109	
AC099539.1	NNN	0.2740109	
NRBF2P2	NNN	0.2740109	
MYL3	NNN	0.2740109	
MIR2115	NNN	0.2740109	
MIR711	NNN	0.2740109	
RASSF1-AS1	NNN	0.2740109	
RP11-804H8.7	NNN	0.2740109	
MIR4787	NNN	0.2740109	
RP11-646D13.1	NNN	0.2740109	
IQCF2	NNN	0.2740109	
RP11-229A12.2	NNN	0.2740109	
RP11-475O23.2	NNN	0.2740109	
RP11-14D22.1	NNN	0.2740109	
RN7SL482P	NNN	0.2740109	
RP11-298C2.1	NNN	0.2740109	
PROK2	NNN	0.2740109	
RNU1-62P	NNN	0.2740109	
CNTN3	NNN	0.2740109	
CLUHP10	NNN	0.2740109	
RNU2-28P	NNN	0.2740109	
RP11-789F5.1	NNN	0.2740109	
LINC00506	NNN	0.2740109	
MIR4795	NNN	0.2740109	
OR5K2	NNN	0.2740109	
RP11-779P15.2	NNN	0.2740109	
DUSP12P1	NNN	0.2740109	
ADGRG7	NNN	0.2740109	
CCDC54	NNN	0.2740109	
RP11-457K10.2	NNN	0.2740109	
RPSAP29	NNN	0.2740109	
MIR567	NNN	0.2740109	
RP11-572M11.2	NNN	0.2740109	
AC092896.1	NNN	0.2740109	
AC078986.1	NNN	0.2740109	
ZBTB20-AS3	NNN	0.2740109	
EIF4E2P2	NNN	0.2740109	
RNU5E-8P	NNN	0.2740109	
RP11-384F7.1	NNN	0.2740109	
CD80	NNN	0.2740109	
RP11-767L7.2	NNN	0.2740109	
RN7SL397P	NNN	0.2740109	
MTCO1P29	NNN	0.2740109	
MTCO2P29	NNN	0.2740109	
RNA5SP137	NNN	0.2740109	
AC016959.1	NNN	0.2740109	
SNRPCP11	NNN	0.2740109	
RNU1-30P	NNN	0.2740109	
RNU6-823P	NNN	0.2740109	
DNAJB8	NNN	0.2740109	
RNY3P13	NNN	0.2740109	
AC083906.2	NNN	0.2740109	
RNU6-726P	NNN	0.2740109	
RP11-517B11.6	NNN	0.2740109	
RP11-202A13.1	NNN	0.2740109	
RP11-657O9.1	NNN	0.2740109	
RNU6-1284P	NNN	0.2740109	
SOX14	NNN	0.2740109	
LINC01210	NNN	0.2740109	
TPT1P3	NNN	0.2740109	
RPL32P9	NNN	0.2740109	
RP11-167H9.5	NNN	0.2740109	
LINC01214	NNN	0.2740109	
RP11-292E2.2	NNN	0.2740109	
RP11-292E2.4	NNN	0.2740109	
RP11-217E22.5	NNN	0.2740109	
RP11-316N24.2	NNN	0.2740109	
PABPC1P10	NNN	0.2740109	
RPL21P43	NNN	0.2740109	
RP11-3K16.2	NNN	0.2740109	
RP11-423E7.1	NNN	0.2740109	
RN7SL141P	NNN	0.2740109	
NAALADL2-AS3	NNN	0.2740109	
NAALADL2-AS1	NNN	0.2740109	
RP11-33A14.3	NNN	0.2740109	
RN7SKP265	NNN	0.2740109	
HTR3C	NNN	0.2740109	
RP11-433C9.2	NNN	0.2740109	
EIF2S2P2	NNN	0.2740109	
MIR548AQ	NNN	0.2740109	
KNG1	NNN	0.2740109	
RPL39L	NNN	0.2740109	
SST	NNN	0.2740109	
RP11-430L16.1	NNN	0.2740109	
TMEM207	NNN	0.2740109	
CPN2	NNN	0.2740109	
RP11-384A12.1	NNN	0.2740109	
RNU6-1101P	NNN	0.2740109	
RNU6-910P	NNN	0.2740109	
CICP6	NNN	0.2740109	
AC079140.1	NNN	0.2740109	
HTT-AS	NNN	0.2740109	
AC116562.1	NNN	0.2740109	
RN7SKP292	NNN	0.2740109	
MIR4798	NNN	0.2740109	
FAM90A26	NNN	0.2740109	
USP17L6P	NNN	0.2740109	
RP11-1396O13.15	NNN	0.2740109	
FAM86MP	NNN	0.2740109	
MIR5091	NNN	0.2740109	
AC098830.1	NNN	0.2740109	
RP11-556G22.3	NNN	0.2740109	
RP11-206P5.2	NNN	0.2740109	
RP11-293A21.2	NNN	0.2740109	
RP11-315A17.1	NNN	0.2740109	
AC098591.1	NNN	0.2740109	
AC098869.1	NNN	0.2740109	
MIR4802	NNN	0.2740109	
OR5M14P	NNN	0.2740109	
BEND4	NNN	0.2740109	
RP11-109E24.2	NNN	0.2740109	
RP11-731J8.1	NNN	0.2740109	
MTCO3P39	NNN	0.2740109	
LNX1-AS1	NNN	0.2740109	
PDCL2	NNN	0.2740109	
RP11-345F18.1	NNN	0.2740109	
AC110611.1	NNN	0.2740109	
MRPL22P1	NNN	0.2740109	
EPHA5	NNN	0.2740109	
RNU1-63P	NNN	0.2740109	
TMPRSS11GP	NNN	0.2740109	
RP11-1267H10.4	NNN	0.2740109	
RP11-401E5.2	NNN	0.2740109	
AFP	NNN	0.2740109	
RP11-622A1.1	NNN	0.2740109	
PPBPP1	NNN	0.2740109	
RP11-44F21.3	NNN	0.2740109	
RP11-567N4.2	NNN	0.2740109	
SNX5P1	NNN	0.2740109	
AC112249.2	NNN	0.2740109	
MINOS1P4	NNN	0.2740109	
PCAT4	NNN	0.2740109	
SNORD42	NNN	0.2740109	
RP11-791G16.4	NNN	0.2740109	
RP11-274J2.1	NNN	0.2740109	
NKX6-1	NNN	0.2740109	
IBSP	NNN	0.2740109	
RP11-115D19.3	NNN	0.2740109	
BMPR1B-AS1	NNN	0.2740109	
CRYZP2	NNN	0.2740109	
RNU7-149P	NNN	0.2740109	
MIR1255A	NNN	0.2740109	
AF213884.3	NNN	0.2740109	
DDX3P3	NNN	0.2740109	
AC004063.1	NNN	0.2740109	
RN7SL89P	NNN	0.2740109	
ACTR6P1	NNN	0.2740109	
ZACNP1	NNN	0.2740109	
MIR302A	NNN	0.2740109	
OSTCP4	NNN	0.2740109	
RP11-650J17.1	NNN	0.2740109	
RN7SL184P	NNN	0.2740109	
MYOZ2	NNN	0.2740109	
NDNF	NNN	0.2740109	
RP11-63B13.1	NNN	0.2740109	
ADAD1	NNN	0.2740109	
CETN4P	NNN	0.2740109	
RP11-775H9.2	NNN	0.2740109	
TERF1P3	NNN	0.2740109	
RP11-371F15.3	NNN	0.2740109	
RN7SL311P	NNN	0.2740109	
RN7SKP253	NNN	0.2740109	
RP11-6L6.2	NNN	0.2740109	
CTB-191D16.1	NNN	0.2740109	
RP11-563M4.1	NNN	0.2740109	
RP11-174F8.1	NNN	0.2740109	
RP11-290O12.1	NNN	0.2740109	
RP11-364P22.1	NNN	0.2740109	
RP11-781M16.2	NNN	0.2740109	
FABP5P12	NNN	0.2740109	
NPY1R	NNN	0.2740109	
RNU6-668P	NNN	0.2740109	
RNU7-158P	NNN	0.2740109	
RP11-739P1.2	NNN	0.2740109	
RP11-162O12.1	NNN	0.2740109	
MYL12BP2	NNN	0.2740109	
RP11-517M22.1	NNN	0.2740109	
RP11-565A3.2	NNN	0.2740109	
RP11-462G22.2	NNN	0.2740109	
RNU1-51P	NNN	0.2740109	
FRG2	NNN	0.2740109	
RP11-310P5.2	NNN	0.2740109	
MIR4457	NNN	0.2740109	
LSINCT5	NNN	0.2740109	
CTD-2297D10.1	NNN	0.2740109	
CTD-2299N12.1	NNN	0.2740109	
RP11-480D4.1	NNN	0.2740109	
RP11-315A16.4	NNN	0.2740109	
CTD-2154B17.4	NNN	0.2740109	
RP11-432M8.8	NNN	0.2740109	
RP11-432M8.19	NNN	0.2740109	
RP11-184E9.3	NNN	0.2740109	
RP11-136H13.2	NNN	0.2740109	
CTD-2186M15.1	NNN	0.2740109	
RNU6-378P	NNN	0.2740109	
CTD-2290P7.1	NNN	0.2740109	
RNU7-130P	NNN	0.2740109	
GDNF-AS1	NNN	0.2740109	
AIG1P1	NNN	0.2740109	
RNU7-161P	NNN	0.2740109	
CTD-2013M15.1	NNN	0.2740109	
CTD-2203A3.1	NNN	0.2740109	
RPL37P25	NNN	0.2740109	
RP11-45H22.1	NNN	0.2740109	
CTD-2516K3.3	NNN	0.2740109	
RP11-479O16.1	NNN	0.2740109	
MIR582	NNN	0.2740109	
CTC-436P18.3	NNN	0.2740109	
AC122718.1	NNN	0.2740109	
AC109465.1	NNN	0.2740109	
RP11-307L14.2	NNN	0.2740109	
RNU6-540P	NNN	0.2740109	
RP11-5P22.1	NNN	0.2740109	
CTD-2187J20.1	NNN	0.2740109	
CTD-3066C23.1	NNN	0.2740109	
CTC-498J12.1	NNN	0.2740109	
CTD-2631K10.1	NNN	0.2740109	
CTD-2275D24.1	NNN	0.2740109	
ATP6V1G1P6	NNN	0.2740109	
CTD-2045M21.1	NNN	0.2740109	
RNY3P1	NNN	0.2740109	
DBIP2	NNN	0.2740109	
CTD-2331D11.2	NNN	0.2740109	
CTD-2036A18.2	NNN	0.2740109	
RP11-133F8.2	NNN	0.2740109	
RNU6-308P	NNN	0.2740109	
RP11-72K17.2	NNN	0.2740109	
GUSBP8	NNN	0.2740109	
RP11-252I13.2	NNN	0.2740109	
RN7SKP230	NNN	0.2740109	
BCLAF1P1	NNN	0.2740109	
CTD-2089O24.2	NNN	0.2740109	
CBX3P3	NNN	0.2740109	
RNU6-482P	NNN	0.2740109	
AC034236.2	NNN	0.2740109	
CTB-118N6.2	NNN	0.2740109	
RP11-492L8.2	NNN	0.2740109	
RPL7L1P4	NNN	0.2740109	
CTD-2281M20.1	NNN	0.2740109	
RNU6-701P	NNN	0.2740109	
CTC-441N14.1	NNN	0.2740109	
RN7SL711P	NNN	0.2740109	
CTD-2308B18.4	NNN	0.2740109	
CTD-2308B18.1	NNN	0.2740109	
RP11-436H11.5	NNN	0.2740109	
RP11-436H11.1	NNN	0.2740109	
CTB-113I20.1	NNN	0.2740109	
RP11-119J18.1	NNN	0.2740109	
RP11-381K20.4	NNN	0.2740109	
NPY6R	NNN	0.2740109	
AC005753.1	NNN	0.2740109	
AC005740.3	NNN	0.2740109	
AC005740.4	NNN	0.2740109	
CTC-327F10.1	NNN	0.2740109	
MIR378A	NNN	0.2740109	
CTB-17P3.4	NNN	0.2740109	
CTD-2311A18.1	NNN	0.2740109	
CTC-436K13.6	NNN	0.2740109	
AC011343.1	NNN	0.2740109	
RP11-34P1.4	NNN	0.2740109	
LINC01366	NNN	0.2740109	
KCNIP1	NNN	0.2740109	
RP11-546B8.5	NNN	0.2740109	
RP11-826N14.1	NNN	0.2740109	
MIR1271	NNN	0.2740109	
LINC01574	NNN	0.2740109	
RP11-1026M7.2	NNN	0.2740109	
RP11-1259L22.1	NNN	0.2740109	
RP11-281O15.2	NNN	0.2740109	
RP11-443C10.1	NNN	0.2740109	
MIR340	NNN	0.2740109	
RNU6-525P	NNN	0.2740109	
AC122714.1	NNN	0.2740109	
RP11-532F6.3	NNN	0.2740109	
RP1-140K8.1	NNN	0.2740109	
RP4-529N6.2	NNN	0.2740109	
CNN3P1	NNN	0.2740109	
RP11-69L16.6	NNN	0.2740109	
RP1-290I10.5	NNN	0.2740109	
GCM2	NNN	0.2740109	
RP11-456H18.2	NNN	0.2740109	
RP11-528A10.1	NNN	0.2740109	
RP3-404K8.2	NNN	0.2740109	
KAAG1	NNN	0.2740109	
KRT8P43	NNN	0.2740109	
C6orf229	NNN	0.2740109	
AL024509.1	NNN	0.2740109	
HIST1H4G	NNN	0.2740109	
AL021918.2	NNN	0.2740109	
ZNF603P	NNN	0.2740109	
GPX6	NNN	0.2740109	
HCG4P11	NNN	0.2740109	
MICC	NNN	0.2740109	
RN7SL353P	NNN	0.2740109	
HNRNPA1P2	NNN	0.2740109	
HLA-DRB1	NNN	0.2740109	
ZNF70P1	NNN	0.2740109	
MIR5690	NNN	0.2740109	
RP1-50J22.4	NNN	0.2740109	
AL031905.1	NNN	0.2740109	
KCNK16	NNN	0.2740109	
E2F4P1	NNN	0.2740109	
RNU1-54P	NNN	0.2740109	
LRFN2	NNN	0.2740109	
RNU6-250P	NNN	0.2740109	
TREML3P	NNN	0.2740109	
RNA5SP207	NNN	0.2740109	
RP11-491H9.4	NNN	0.2740109	
RBM22P4	NNN	0.2740109	
MIR586	NNN	0.2740109	
MEP1A	NNN	0.2740109	
DEFB133	NNN	0.2740109	
GSTA12P	NNN	0.2740109	
HCRTR2	NNN	0.2740109	
HMGCLL1	NNN	0.2740109	
RNU6-626P	NNN	0.2740109	
POM121L14P	NNN	0.2740109	
RP11-325M4.2	NNN	0.2740109	
RBBP4P3	NNN	0.2740109	
RP3-407E4.4	NNN	0.2740109	
RPL9P18	NNN	0.2740109	
RP1-288M22.1	NNN	0.2740109	
OOEP	NNN	0.2740109	
LINC01621	NNN	0.2740109	
GAPDHP63	NNN	0.2740109	
LAP3P1	NNN	0.2740109	
AL391416.1	NNN	0.2740109	
LINC01611	NNN	0.2740109	
RP11-207F8.1	NNN	0.2740109	
RP11-63K6.4	NNN	0.2740109	
RP3-512E2.2	NNN	0.2740109	
CYCSP17	NNN	0.2740109	
RP3-417O22.3	NNN	0.2740109	
RP1-199J3.6	NNN	0.2740109	
RP1-121G13.2	NNN	0.2740109	
LIN28B	NNN	0.2740109	
RNU6-1144P	NNN	0.2740109	
RP3-466I7.1	NNN	0.2740109	
CTA-331P3.1	NNN	0.2740109	
BRD7P4	NNN	0.2740109	
AL158035.1	NNN	0.2740109	
LAMA4	NNN	0.2740109	
RP3-399L15.1	NNN	0.2740109	
RP1-93H18.6	NNN	0.2740109	
AL590731.1	NNN	0.2740109	
HMGB3P18	NNN	0.2740109	
RSPO3	NNN	0.2740109	
EEF1DP5	NNN	0.2740109	
KRT8P42	NNN	0.2740109	
RP3-406A7.5	NNN	0.2740109	
RPL35AP3	NNN	0.2740109	
BTF3P10	NNN	0.2740109	
RP11-472G23.10	NNN	0.2740109	
RP11-136K14.1	NNN	0.2740109	
AL080276.1	NNN	0.2740109	
PACRG-AS2	NNN	0.2740109	
RP11-252P19.1	NNN	0.2740109	
RP4-655C5.4	NNN	0.2740109	
AC145676.2	NNN	0.2740109	
ALG1L5P	NNN	0.2740109	
CTD-2060L22.1	NNN	0.2740109	
AC005281.2	NNN	0.2740109	
RBMX2P4	NNN	0.2740109	
NPM1P13	NNN	0.2740109	
AC003986.5	NNN	0.2740109	
AC002486.2	NNN	0.2740109	
ASS1P11	NNN	0.2740109	
AC005082.12	NNN	0.2740109	
AC005105.2	NNN	0.2740109	
MIR550A2	NNN	0.2740109	
RP11-89N17.2	NNN	0.2740109	
RP11-89N17.4	NNN	0.2740109	
AC018647.3	NNN	0.2740109	
AOAH-IT1	NNN	0.2740109	
NPM1P18	NNN	0.2740109	
RPS17P13	NNN	0.2740109	
NECAP1P1	NNN	0.2740109	
TRGV5	NNN	0.2740109	
AC004850.1	NNN	0.2740109	
LINC01450	NNN	0.2740109	
MIR3943	NNN	0.2740109	
AC005189.6	NNN	0.2740109	
MIR6838	NNN	0.2740109	
RP11-52M17.1	NNN	0.2740109	
AC096582.9	NNN	0.2740109	
RP11-153N17.1	NNN	0.2740109	
RP11-419M24.4	NNN	0.2740109	
RP11-760D2.11	NNN	0.2740109	
RP13-580B18.2	NNN	0.2740109	
SAPCD2P2	NNN	0.2740109	
